Position;Track_Name;Artist;Streams;Date
174;Mi Gente;J Balvin;25144;2017-12-28
175;Intuition;Dadju;25083;2017-12-28
176;More Than You Know;Axwell /\ Ingrosso;24885;2017-12-28
177;Trouvez-la moi;Dadju;24883;2017-12-28
178;Sunset Lover;Petit Biscuit;24828;2017-12-28
179;Chocolat (feat. Awa);Lartiste;24742;2017-12-28
180;Intocable;Lacrim;24481;2017-12-28
181;Maléfique;Djadja & Dinaz;24355;2017-12-28
182;Congratulations;Post Malone;24123;2017-12-28
183;Snapchat;Niska;23852;2017-12-28
184;Bum Bum Tam Tam;MC Fioti;23823;2017-12-28
185;L'envie;Johnny Hallyday;23710;2017-12-28
186;"Let Me Go (with Alesso, Florida Georgia Line & watt)";Hailee Steinfeld;23472;2017-12-28
187;On était beau;Louane;23442;2017-12-28
188;Grace;Rag'n'Bone Man;23240;2017-12-28
189;Ric Flair Drip (& Metro Boomin);Offset;23229;2017-12-28
190;Chino;Ninho;23110;2017-12-28
191;Infréquentables;Dosseh;23086;2017-12-28
192;PDCV (Pas dans cette vie);Dosseh;22963;2017-12-28
193;MotorSport;Migos;22925;2017-12-28
194;Je traîne seul;Jul;22778;2017-12-28
195;Issues;Julia Michaels;22720;2017-12-28
196;Mon précieux;Soprano;22635;2017-12-28
197;Tu mentiras;Jul;22631;2017-12-28
198;Naha;PNL;22568;2017-12-28
199;Ζ. Kietu;Damso;22484;2017-12-28
200;Ouloulou;Dabs;22346;2017-12-28
1;Mwaka Moon;Kalash;179645;2017-12-29
2;rockstar;Post Malone;152102;2017-12-29
3;Friday;Booba;137582;2017-12-29
4;Reine;Dadju;134130;2017-12-29
5;Havana;Camila Cabello;132233;2017-12-29
6;Salé;Niska;116670;2017-12-29
7;113;Booba;109976;2017-12-29
8;Tueurs;Damso;108479;2017-12-29
9;Bling Bling;Kaaris;101889;2017-12-29
10;Petite fille;Booba;101635;2017-12-29
11;Réseaux;Niska;98767;2017-12-29
12;Gucci Gang;Lil Pump;94587;2017-12-29
13;Drapeau noir;Booba;93622;2017-12-29
14;Catchu Catchu;Lartiste;86882;2017-12-29
15;Dusk Till Dawn - Radio Edit;ZAYN;85270;2017-12-29
16;Ridin';Booba;83852;2017-12-29
17;Tout va bien;Orelsan;83701;2017-12-29
18;What Lovers Do (feat. SZA);Maroon 5;83268;2017-12-29
19;New Rules;Dua Lipa;82133;2017-12-29
20;River (feat. Ed Sheeran);Eminem;81242;2017-12-29
21;Katchi (Ofenbach vs. Nick Waterhouse);Ofenbach;81110;2017-12-29
22;Let You Down;NF;80273;2017-12-29
23;Trône;Booba;79947;2017-12-29
24;Tuba Life;Niska;79501;2017-12-29
25;Shape of You;Ed Sheeran;76294;2017-12-29
26;Noche;Lacrim;75452;2017-12-29
27;De l'autre côté (feat. Nekfeu);Ninho;75058;2017-12-29
28;Glorious (feat. Skylar Grey);Macklemore;72908;2017-12-29
29;Feel It Still;Portugal. The Man;71958;2017-12-29
30;Unforgettable;French Montana;71095;2017-12-29
31;Mobali;Siboy;70758;2017-12-29
32;Wolves;Selena Gomez;70294;2017-12-29
33;Him & I (with Halsey);G-Eazy;69851;2017-12-29
34;Stargazing;Kygo;69272;2017-12-29
35;Caméléon;Maître Gims;69071;2017-12-29
36;Madre mia (feat. Ninho);Sadek;68887;2017-12-29
37;Perfect Duet (Ed Sheeran & Beyoncé);Ed Sheeran;68042;2017-12-29
38;Défaite de famille;Orelsan;65886;2017-12-29
39;Θ. Macarena;Damso;65871;2017-12-29
40;Par amour;Dadju;64511;2017-12-29
41;I Miss You (feat. Julia Michaels);Clean Bandit;63840;2017-12-29
42;Medellín;Niska;63688;2017-12-29
43;Perfect;Ed Sheeran;63154;2017-12-29
44;Ε. Signaler;Damso;62846;2017-12-29
45;Échame La Culpa;Luis Fonsi;62814;2017-12-29
46;Basique;Orelsan;62623;2017-12-29
47;Mamacita;Ninho;62221;2017-12-29
48;Ça va aller;Booba;59874;2017-12-29
49;Papa allo;Alonzo;58937;2017-12-29
50;Bouyon;Booba;58866;2017-12-29
51;Whatever It Takes;Imagine Dragons;58713;2017-12-29
52;Too Good At Goodbyes;Sam Smith;56746;2017-12-29
53;Centurion;Booba;55114;2017-12-29
54;Lonely Together (feat. Rita Ora);Avicii;54168;2017-12-29
55;A Different Way (with Lauv);DJ Snake;53717;2017-12-29
56;Magnifique;Booba;53676;2017-12-29
57;How Long;Charlie Puth;53343;2017-12-29
58;All Stars;Martin Solveig;52926;2017-12-29
59;Je pense à toi;Hornet La Frappe;52435;2017-12-29
60;Dirty Sexy Money (feat. Charli XCX & French Montana);David Guetta;51825;2017-12-29
61;À la folie;Booba;51686;2017-12-29
62;Dommage;Bigflo & Oli;51129;2017-12-29
63;Bum Bum Tam Tam;MC Fioti;50471;2017-12-29
64;1-800-273-8255;Logic;48381;2017-12-29
65;Silence;Marshmello;48319;2017-12-29
66;La tête dans les nuages;Jul;48196;2017-12-29
67;Γ. Mosaïque solitaire;Damso;48170;2017-12-29
68;N. J Respect R;Damso;47660;2017-12-29
69;Bob Marley;Dadju;47636;2017-12-29
70;I Like Me Better;Lauv;47491;2017-12-29
71;Je vais t'oublier;Jul;45491;2017-12-29
72;Nougat;Booba;45442;2017-12-29
73;So Far Away;Martin Garrix;45237;2017-12-29
74;Diarabi;Kaaris;45227;2017-12-29
75;What About Us;P!nk;45134;2017-12-29
76;DKR - Bonus Track;Booba;44994;2017-12-29
77;Sous contrôle;Dadju;44314;2017-12-29
78;Délicieuse;Jul;44003;2017-12-29
79;Jusqu'au dernier gramme;PNL;43869;2017-12-29
80;Terrain;Booba;43624;2017-12-29
81;O'KCLH;4Keus Gang;42443;2017-12-29
82;La fête est finie;Orelsan;41251;2017-12-29
83;Henrico;Jul;40710;2017-12-29
84;Notes pour trop tard (feat. Ibeyi);Orelsan;40301;2017-12-29
85;Veux-tu ?;Lacrim;40198;2017-12-29
86;Maghrébin;Hornet La Frappe;39865;2017-12-29
87;Story X;Niska;39570;2017-12-29
88;No Roots;Alice Merton;38758;2017-12-29
89;Danser;Lisandro Cuxi;38555;2017-12-29
90;États d'Amour;Amir;38284;2017-12-29
91;Vide;13 Block;37523;2017-12-29
92;Christophe (feat. Maître Gims);Orelsan;37497;2017-12-29
93;San;Orelsan;37415;2017-12-29
94;"Je suis gninnin, je suis bien";Kaaris;37048;2017-12-29
95;Thunder;Imagine Dragons;36962;2017-12-29
96;Santa's Coming For Us;Sia;36522;2017-12-29
97;Onizuka;PNL;36188;2017-12-29
98;Comme si de rien n'était;Dadju;36113;2017-12-29
99;I Believe I'm Fine;Robin Schulz;35742;2017-12-29
100;XO TOUR Llif3;Lil Uzi Vert;35691;2017-12-29
101;Yeux disent;Lomepal;35593;2017-12-29
102;Man's Not Hot;Big Shaq;35444;2017-12-29
103;Rose;Ninho;35306;2017-12-29
104;Zone (feat. Nekfeu & Dizzee Rascal);Orelsan;34963;2017-12-29
105;Ma fierté;Dadju;34758;2017-12-29
106;Real Friends;Camila Cabello;34567;2017-12-29
107;Fallait pas;Marwa Loud;34342;2017-12-29
108;Laisse pas traîner ton fils (feat. Sofiane);Ninho;34225;2017-12-29
109;Anywhere;Rita Ora;34218;2017-12-29
110;Oublie-le;Dadju;33983;2017-12-29
111;Get It Right (feat. MØ);Diplo;33924;2017-12-29
112;Chasse à l'homme;Niska;33904;2017-12-29
113;Darkside (with Ty Dolla $ign & Future feat. Kiiara);Ty Dolla $ign;33799;2017-12-29
114;Elle m'a eu;Ninho;33427;2017-12-29
115;La pluie (feat. Stromae);Orelsan;33359;2017-12-29
116;Amigo;Jul;33358;2017-12-29
117;Je te promets;Johnny Hallyday;33320;2017-12-29
118;Mi Gente (feat. Beyoncé);J Balvin;33270;2017-12-29
119;E.L.E.P.H.A.N.T - Bonus Track;Booba;33179;2017-12-29
120;Koussi koussa;Kalash;32861;2017-12-29
121;Leave a Light On;Tom Walker;32783;2017-12-29
122;Good Old Days (feat. Kesha);Macklemore;32570;2017-12-29
123;Naked;James Arthur;32466;2017-12-29
124;Paradis;Orelsan;32437;2017-12-29
125;Pull in up;Hayce Lemsi;32335;2017-12-29
126;Django;Dadju;32038;2017-12-29
127;La vache;Sadek;31554;2017-12-29
128;Fume à fond;Lorenzo;31499;2017-12-29
129;No Limit;G-Eazy;31422;2017-12-29
130;Havana;Hayce Lemsi;31098;2017-12-29
131;Quand est-ce que ça s'arrête;Orelsan;30894;2017-12-29
132;Lionne;Dadju;30855;2017-12-29
133;Beautiful Trauma;P!nk;30448;2017-12-29
134;Bank Account;21 Savage;30228;2017-12-29
135;Si t'étais là;Louane;29583;2017-12-29
136;Joga O Bum Bum Tam Tam;MC Fioti;29447;2017-12-29
137;Attention;Charlie Puth;29112;2017-12-29
138;Believer;Imagine Dragons;28988;2017-12-29
139;Gramme 2 peuf;Hornet La Frappe;28695;2017-12-29
140;C'est pas bon;Abou Debeing;28694;2017-12-29
141;Despacito (Featuring Daddy Yankee);Luis Fonsi;28568;2017-12-29
142;Bonne meuf;Orelsan;28512;2017-12-29
143;Suis-moi;Alonzo;28508;2017-12-29
144;B. #QuedusaalVie;Damso;28497;2017-12-29
145;Ce soir ne sors pas;Lacrim;28485;2017-12-29
146;Bené;PNL;28270;2017-12-29
147;Α. Nwaar Is The New Black;Damso;28132;2017-12-29
148;Gericault;Lacrim;28109;2017-12-29
149;Jocelyn Flores;XXXTENTACION;28085;2017-12-29
150;Feels;Calvin Harris;27996;2017-12-29
151;Dead ça;Hornet La Frappe;27935;2017-12-29
152;"Pierre, feuille, papier, ciseaux";Columbine;27913;2017-12-29
153;Orion;MMZ;27649;2017-12-29
154;Déjà trouvé;Dadju;27606;2017-12-29
155;HUMBLE.;Kendrick Lamar;27475;2017-12-29
156;Be Mine;Ofenbach;27269;2017-12-29
157;Amour X;Niska;27230;2017-12-29
158;Mauvaise journée;Jul;27119;2017-12-29
159;Mi Gente;J Balvin;27077;2017-12-29
160;B.O.C;Niska;27066;2017-12-29
161;Comme les gens d'ici;Jul;26990;2017-12-29
162;Mauvaise graine;Nekfeu;26852;2017-12-29
163;Mi Corazón;DJ Sem;26834;2017-12-29
164;Kébra;Kaaris;26804;2017-12-29
165;Mehdi;Marwa Loud;26489;2017-12-29
166;Ou lalala;Jul;26460;2017-12-29
167;Mask Off;Future;26398;2017-12-29
168;Le sens des affaires;Naps;26308;2017-12-29
169;Seconde chance;Dadju;26251;2017-12-29
170;"Dans ma ville, on traîne";Orelsan;25936;2017-12-29
171;MMM;Naza;25871;2017-12-29
172;L'envie;Johnny Hallyday;25580;2017-12-29
173;Dozo;Kaaris;25562;2017-12-29
174;Life;Hamza;25470;2017-12-29
175;More Than You Know;Axwell /\ Ingrosso;25348;2017-12-29
176;Chocolat (feat. Awa);Lartiste;25341;2017-12-29
177;Trouvez-la moi;Dadju;25175;2017-12-29
178;La lumière;Orelsan;25127;2017-12-29
179;Intuition;Dadju;24928;2017-12-29
180;Ghetto;Benash;24828;2017-12-29
181;Sunset Lover;Petit Biscuit;24644;2017-12-29
182;Grace;Rag'n'Bone Man;24628;2017-12-29
183;Snapchat;Niska;24570;2017-12-29
184;Congratulations;Post Malone;24441;2017-12-29
185;Intocable;Lacrim;24307;2017-12-29
186;Chino;Ninho;24209;2017-12-29
187;Maléfique;Djadja & Dinaz;24116;2017-12-29
188;Ric Flair Drip (& Metro Boomin);Offset;24104;2017-12-29
189;PDCV (Pas dans cette vie);Dosseh;23840;2017-12-29
190;Bartier Cardi (feat. 21 Savage);Cardi B;23681;2017-12-29
191;"Let Me Go (with Alesso, Florida Georgia Line & watt)";Hailee Steinfeld;23640;2017-12-29
192;Dans la lune;Sadek;23477;2017-12-29
193;Infréquentables;Dosseh;23356;2017-12-29
194;MotorSport;Migos;23278;2017-12-29
195;Ζ. Kietu;Damso;23191;2017-12-29
196;I Feel It Coming;The Weeknd;23148;2017-12-29
197;Naha;PNL;23041;2017-12-29
198;Ouloulou;Dabs;23035;2017-12-29
199;Tu mentiras;Jul;22923;2017-12-29
200;"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)";Machine Gun Kelly;22873;2017-12-29
1;Mwaka Moon;Kalash;178457;2017-12-30
2;rockstar;Post Malone;152229;2017-12-30
3;Friday;Booba;134596;2017-12-30
4;Havana;Camila Cabello;132165;2017-12-30
5;Reine;Dadju;131231;2017-12-30
6;Salé;Niska;117793;2017-12-30
7;113;Booba;108794;2017-12-30
8;Tueurs;Damso;104941;2017-12-30
9;Bling Bling;Kaaris;103198;2017-12-30
10;Réseaux;Niska;101252;2017-12-30
11;Petite fille;Booba;99008;2017-12-30
12;Drapeau noir;Booba;96699;2017-12-30
13;Gucci Gang;Lil Pump;96459;2017-12-30
14;Shape of You;Ed Sheeran;94318;2017-12-30
15;Katchi (Ofenbach vs. Nick Waterhouse);Ofenbach;88272;2017-12-30
16;Catchu Catchu;Lartiste;87822;2017-12-30
17;Dusk Till Dawn - Radio Edit;ZAYN;84161;2017-12-30
18;Ridin';Booba;81981;2017-12-30
19;Tout va bien;Orelsan;80894;2017-12-30
20;Tuba Life;Niska;80627;2017-12-30
21;What Lovers Do (feat. SZA);Maroon 5;80455;2017-12-30
22;New Rules;Dua Lipa;79036;2017-12-30
23;Feel It Still;Portugal. The Man;77518;2017-12-30
24;Trône;Booba;77494;2017-12-30
25;River (feat. Ed Sheeran);Eminem;77205;2017-12-30
26;Let You Down;NF;75917;2017-12-30
27;Noche;Lacrim;74769;2017-12-30
28;De l'autre côté (feat. Nekfeu);Ninho;74418;2017-12-30
29;Glorious (feat. Skylar Grey);Macklemore;72716;2017-12-30
30;Mobali;Siboy;70323;2017-12-30
31;Unforgettable;French Montana;69741;2017-12-30
32;Madre mia (feat. Ninho);Sadek;68940;2017-12-30
33;Caméléon;Maître Gims;68765;2017-12-30
34;Him & I (with Halsey);G-Eazy;68407;2017-12-30
35;Θ. Macarena;Damso;67126;2017-12-30
36;Wolves;Selena Gomez;66644;2017-12-30
37;Perfect Duet (Ed Sheeran & Beyoncé);Ed Sheeran;66485;2017-12-30
38;Par amour;Dadju;65845;2017-12-30
39;Stargazing;Kygo;65611;2017-12-30
40;Défaite de famille;Orelsan;65124;2017-12-30
41;Medellín;Niska;63943;2017-12-30
42;I Miss You (feat. Julia Michaels);Clean Bandit;62959;2017-12-30
43;Perfect;Ed Sheeran;62873;2017-12-30
44;Basique;Orelsan;62651;2017-12-30
45;Mamacita;Ninho;62629;2017-12-30
46;Ε. Signaler;Damso;62590;2017-12-30
47;Échame La Culpa;Luis Fonsi;60768;2017-12-30
48;Papa allo;Alonzo;59634;2017-12-30
49;Ça va aller;Booba;58725;2017-12-30
50;Bouyon;Booba;57467;2017-12-30
51;Too Good At Goodbyes;Sam Smith;55171;2017-12-30
52;Whatever It Takes;Imagine Dragons;54577;2017-12-30
53;Centurion;Booba;52857;2017-12-30
54;All Stars;Martin Solveig;51730;2017-12-30
55;Je pense à toi;Hornet La Frappe;51635;2017-12-30
56;Magnifique;Booba;51332;2017-12-30
57;Dommage;Bigflo & Oli;51061;2017-12-30
58;Lonely Together (feat. Rita Ora);Avicii;51010;2017-12-30
59;A Different Way (with Lauv);DJ Snake;50435;2017-12-30
60;How Long;Charlie Puth;50361;2017-12-30
61;À la folie;Booba;49972;2017-12-30
62;Dirty Sexy Money (feat. Charli XCX & French Montana);David Guetta;49857;2017-12-30
63;Bob Marley;Dadju;48538;2017-12-30
64;La tête dans les nuages;Jul;48189;2017-12-30
65;Bum Bum Tam Tam;MC Fioti;47835;2017-12-30
66;Γ. Mosaïque solitaire;Damso;47806;2017-12-30
67;Diarabi;Kaaris;47619;2017-12-30
68;N. J Respect R;Damso;47599;2017-12-30
69;1-800-273-8255;Logic;46782;2017-12-30
70;Silence;Marshmello;46107;2017-12-30
71;Je vais t'oublier;Jul;45963;2017-12-30
72;Feels;Calvin Harris;44993;2017-12-30
73;I Like Me Better;Lauv;44809;2017-12-30
74;Sous contrôle;Dadju;44786;2017-12-30
75;What About Us;P!nk;44480;2017-12-30
76;Nougat;Booba;44162;2017-12-30
77;Jusqu'au dernier gramme;PNL;44059;2017-12-30
78;DKR - Bonus Track;Booba;43981;2017-12-30
79;Délicieuse;Jul;43938;2017-12-30
80;O'KCLH;4Keus Gang;43862;2017-12-30
81;So Far Away;Martin Garrix;43303;2017-12-30
82;Terrain;Booba;43053;2017-12-30
83;Despacito (Featuring Daddy Yankee);Luis Fonsi;42687;2017-12-30
84;Henrico;Jul;40844;2017-12-30
85;Veux-tu ?;Lacrim;40682;2017-12-30
86;Story X;Niska;40612;2017-12-30
87;La fête est finie;Orelsan;40199;2017-12-30
88;Maghrébin;Hornet La Frappe;40004;2017-12-30
89;Notes pour trop tard (feat. Ibeyi);Orelsan;39057;2017-12-30
90;Christophe (feat. Maître Gims);Orelsan;38708;2017-12-30
91;Danser;Lisandro Cuxi;38358;2017-12-30
92;No Roots;Alice Merton;37543;2017-12-30
93;Thunder;Imagine Dragons;37305;2017-12-30
94;Man's Not Hot;Big Shaq;37116;2017-12-30
95;"Je suis gninnin, je suis bien";Kaaris;37109;2017-12-30
96;Vide;13 Block;37005;2017-12-30
97;États d'Amour;Amir;36878;2017-12-30
98;San;Orelsan;36643;2017-12-30
99;XO TOUR Llif3;Lil Uzi Vert;36543;2017-12-30
100;Comme si de rien n'était;Dadju;35903;2017-12-30
101;Onizuka;PNL;35744;2017-12-30
102;Yeux disent;Lomepal;35723;2017-12-30
103;No Limit;G-Eazy;35122;2017-12-30
104;Ma fierté;Dadju;34993;2017-12-30
105;Rose;Ninho;34831;2017-12-30
106;Fallait pas;Marwa Loud;34816;2017-12-30
107;Chasse à l'homme;Niska;34597;2017-12-30
108;Mi Gente;J Balvin;34433;2017-12-30
109;Zone (feat. Nekfeu & Dizzee Rascal);Orelsan;34171;2017-12-30
110;Elle m'a eu;Ninho;33883;2017-12-30
111;Santa's Coming For Us;Sia;33774;2017-12-30
112;Laisse pas traîner ton fils (feat. Sofiane);Ninho;33658;2017-12-30
113;Oublie-le;Dadju;33565;2017-12-30
114;Koussi koussa;Kalash;33454;2017-12-30
115;Amigo;Jul;33451;2017-12-30
116;Je te promets;Johnny Hallyday;33322;2017-12-30
117;La pluie (feat. Stromae);Orelsan;33051;2017-12-30
118;I Believe I'm Fine;Robin Schulz;32875;2017-12-30
119;Django;Dadju;32820;2017-12-30
120;Fume à fond;Lorenzo;32333;2017-12-30
121;Joga O Bum Bum Tam Tam;MC Fioti;32295;2017-12-30
122;E.L.E.P.H.A.N.T - Bonus Track;Booba;32144;2017-12-30
123;Real Friends;Camila Cabello;32054;2017-12-30
124;Si t'étais là;Louane;31722;2017-12-30
125;Paradis;Orelsan;31641;2017-12-30
126;Leave a Light On;Tom Walker;31435;2017-12-30
127;La vache;Sadek;31236;2017-12-30
128;Bank Account;21 Savage;31169;2017-12-30
129;Pull in up;Hayce Lemsi;31125;2017-12-30
130;Get It Right (feat. MØ);Diplo;31080;2017-12-30
131;Anywhere;Rita Ora;31071;2017-12-30
132;Chocolat (feat. Awa);Lartiste;30996;2017-12-30
133;Mi Gente (feat. Beyoncé);J Balvin;30878;2017-12-30
134;Darkside (with Ty Dolla $ign & Future feat. Kiiara);Ty Dolla $ign;30866;2017-12-30
135;Naked;James Arthur;30807;2017-12-30
136;Lionne;Dadju;30733;2017-12-30
137;Quand est-ce que ça s'arrête;Orelsan;30363;2017-12-30
138;Good Old Days (feat. Kesha);Macklemore;30137;2017-12-30
139;Havana;Hayce Lemsi;29999;2017-12-30
140;C'est pas bon;Abou Debeing;29866;2017-12-30
141;Be Mine;Ofenbach;29757;2017-12-30
142;Attention;Charlie Puth;29020;2017-12-30
143;September;"Earth, Wind & Fire";28968;2017-12-30
144;Bené;PNL;28825;2017-12-30
145;More Than You Know;Axwell /\ Ingrosso;28689;2017-12-30
146;Suis-moi;Alonzo;28656;2017-12-30
147;Gramme 2 peuf;Hornet La Frappe;28622;2017-12-30
148;Ce soir ne sors pas;Lacrim;28604;2017-12-30
149;B. #QuedusaalVie;Damso;28592;2017-12-30
150;Bonne meuf;Orelsan;28376;2017-12-30
151;Α. Nwaar Is The New Black;Damso;28170;2017-12-30
152;Believer;Imagine Dragons;28121;2017-12-30
153;Dead ça;Hornet La Frappe;28039;2017-12-30
154;Déjà trouvé;Dadju;28037;2017-12-30
155;Gericault;Lacrim;28012;2017-12-30
156;Beautiful Trauma;P!nk;27937;2017-12-30
157;Mask Off;Future;27834;2017-12-30
158;HUMBLE.;Kendrick Lamar;27723;2017-12-30
159;B.O.C;Niska;27453;2017-12-30
160;"Pierre, feuille, papier, ciseaux";Columbine;27294;2017-12-30
161;Amour X;Niska;27252;2017-12-30
162;MMM;Naza;27190;2017-12-30
163;Mi Corazón;DJ Sem;27176;2017-12-30
164;I Feel It Coming;The Weeknd;27104;2017-12-30
165;Comme les gens d'ici;Jul;26938;2017-12-30
166;Orion;MMZ;26884;2017-12-30
167;Devil in Me;Purple Disco Machine;26642;2017-12-30
168;Mehdi;Marwa Loud;26600;2017-12-30
169;Ou lalala;Jul;26519;2017-12-30
170;Seconde chance;Dadju;26467;2017-12-30
171;Mauvaise graine;Nekfeu;26451;2017-12-30
172;Mauvaise journée;Jul;26407;2017-12-30
173;Kébra;Kaaris;26397;2017-12-30
174;Hey Ya! - Radio Mix / Club Mix;OutKast;26153;2017-12-30
175;Light It Up (feat. Nyla & Fuse ODG) - Remix;Major Lazer;26148;2017-12-30
176;L'envie;Johnny Hallyday;26100;2017-12-30
177;"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";Justin Timberlake;26088;2017-12-30
178;Le sens des affaires;Naps;25931;2017-12-30
179;Wild Thoughts;DJ Khaled;25855;2017-12-30
180;Jocelyn Flores;XXXTENTACION;25745;2017-12-30
181;Life;Hamza;25734;2017-12-30
182;Trouvez-la moi;Dadju;25420;2017-12-30
183;Something Just Like This;The Chainsmokers;25381;2017-12-30
184;Ric Flair Drip (& Metro Boomin);Offset;25316;2017-12-30
185;"Dans ma ville, on traîne";Orelsan;25216;2017-12-30
186;Snapchat;Niska;24995;2017-12-30
187;Sunset Lover;Petit Biscuit;24827;2017-12-30
188;Intuition;Dadju;24812;2017-12-30
189;Sweet Dreams (Are Made of This) - Remastered;Eurythmics;24762;2017-12-30
190;La lumière;Orelsan;24739;2017-12-30
191;Bartier Cardi (feat. 21 Savage);Cardi B;24726;2017-12-30
192;Congratulations;Post Malone;24710;2017-12-30
193;One Dance;Drake;24423;2017-12-30
194;Chino;Ninho;24307;2017-12-30
195;Intocable;Lacrim;24257;2017-12-30
196;Maléfique;Djadja & Dinaz;24242;2017-12-30
197;MotorSport;Migos;24219;2017-12-30
198;On était beau;Louane;23935;2017-12-30
199;Problems;Petit Biscuit;23481;2017-12-30
200;PDCV (Pas dans cette vie);Dosseh;23397;2017-12-30
1;Shape of You;Ed Sheeran;260457;2017-12-31
2;Mwaka Moon;Kalash;209773;2017-12-31
3;rockstar;Post Malone;205894;2017-12-31
4;Katchi (Ofenbach vs. Nick Waterhouse);Ofenbach;170566;2017-12-31
5;Havana;Camila Cabello;165385;2017-12-31
6;Réseaux;Niska;159215;2017-12-31
7;Feels;Calvin Harris;151063;2017-12-31
8;Despacito (Featuring Daddy Yankee);Luis Fonsi;143659;2017-12-31
9;One Dance;Drake;143239;2017-12-31
10;Reine;Dadju;141130;2017-12-31
11;Feel It Still;Portugal. The Man;138505;2017-12-31
12;New Rules;Dua Lipa;136979;2017-12-31
13;Friday;Booba;136579;2017-12-31
14;Can't Hold Us - feat. Ray Dalton;Macklemore & Ryan Lewis;133782;2017-12-31
15;Salé;Niska;132437;2017-12-31
16;Hey Ya! - Radio Mix / Club Mix;OutKast;128265;2017-12-31
17;What Lovers Do (feat. SZA);Maroon 5;126974;2017-12-31
18;Cheap Thrills;Sia;121704;2017-12-31
19;"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";Justin Timberlake;119843;2017-12-31
20;Gucci Gang;Lil Pump;115512;2017-12-31
21;Catchu Catchu;Lartiste;113599;2017-12-31
22;September;"Earth, Wind & Fire";111470;2017-12-31
23;Bling Bling;Kaaris;109804;2017-12-31
24;113;Booba;108807;2017-12-31
25;Cheerleader - Felix Jaehn Remix Radio Edit;OMI;108494;2017-12-31
26;Glorious (feat. Skylar Grey);Macklemore;106685;2017-12-31
27;Tueurs;Damso;104010;2017-12-31
28;Wolves;Selena Gomez;101431;2017-12-31
29;Crazy;Gnarls Barkley;101133;2017-12-31
30;Mi Gente;J Balvin;100395;2017-12-31
31;I Gotta Feeling;The Black Eyed Peas;100311;2017-12-31
32;"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack";Bee Gees;100252;2017-12-31
33;Despacito - Remix;Luis Fonsi;99658;2017-12-31
34;"Happy - From ""Despicable Me 2""";Pharrell Williams;99215;2017-12-31
35;Drapeau noir;Booba;97619;2017-12-31
36;Dusk Till Dawn - Radio Edit;ZAYN;96890;2017-12-31
37;Stargazing;Kygo;96786;2017-12-31
38;Light It Up (feat. Nyla & Fuse ODG) - Remix;Major Lazer;96203;2017-12-31
39;Petite fille;Booba;95191;2017-12-31
40;Single Ladies (Put a Ring on It);Beyoncé;90979;2017-12-31
41;Toxic;Britney Spears;90798;2017-12-31
42;Tuba Life;Niska;90763;2017-12-31
43;Unforgettable;French Montana;89919;2017-12-31
44;L'Aventurier;Indochine;87747;2017-12-31
45;Sweet Dreams (Are Made of This) - Remastered;Eurythmics;85924;2017-12-31
46;Feel So Close - Radio Edit;Calvin Harris;85781;2017-12-31
47;Billie Jean;Michael Jackson;85609;2017-12-31
48;Barbra Streisand - Radio Edit;Duck Sauce;84822;2017-12-31
49;Tout va bien;Orelsan;84184;2017-12-31
50;Mobali;Siboy;83611;2017-12-31
51;Locked Out Of Heaven;Bruno Mars;82349;2017-12-31
52;Ridin';Booba;81710;2017-12-31
53;Let You Down;NF;81354;2017-12-31
54;Moves Like Jagger - Studio Recording From The Voice Performance;Maroon 5;80385;2017-12-31
55;River (feat. Ed Sheeran);Eminem;79860;2017-12-31
56;Wake Me Up - Radio Edit;Avicii;79852;2017-12-31
